Páratartalom [%]	D1	D2	D3	D4	D5	D6	D7	D8	L1	L2	L3	L4	L5	L6	L7	L8	Méretszám	Idő különbség [perc]	Megerősített?
63	27	31	13	4	0	0	3039	2880	3039	2880	31	27	13	4	0	0	5994	1	0
68	165	2246	0	2	18	4	4	5	2246	165	18	5	4	4	2	0	2444	1,2	0
63	26	31	14	4	1	0	3023	2928	3023	2928	31	26	14	4	1	0	6027	1,1	0
68	130	2800	77	14	8	5	4	1	2800	130	77	14	8	5	4	1	3039	1,1	0
63	22	26	10	5	0	0	3018	2902	3018	2902	26	22	10	5	0	0	5983	1,5	0
68	5	1331	675	0	0	1	1	1	1331	675	5	1	1	1	0	0	2014	1,2	0
63	16	17	7	3	0	0	2968	2886	2968	2886	17	16	7	3	0	0	5897	1,8	0
68	30	2806	267	0	0	2	2	1	2806	267	30	2	2	1	0	0	3108	1,2	0
68	0	1198	1546	0	0	0	0	0	1546	1198	0	0	0	0	0	0	2744	1,8	0
63	10	10	3	1	0	0	2796	2690	2796	2690	10	10	3	1	0	0	5510	1,5	0
68	19	2676	214	1	3	4	3	4	2676	214	19	4	4	3	3	1	2924	1,2	0
63	5	5	1	0	0	0	2711	2622	2711	2622	5	5	1	0	0	0	5344	2,3	0
68	0	1037	2257	26	1	1	2	3	2257	1037	26	3	2	1	1	0	3327	1,4	0
63	6	4	2	0	0	0	2950	2836	2950	2836	6	4	2	0	0	0	5798	1,6	0
68	59	1409	0	0	0	2	1	2	1409	59	2	2	1	0	0	0	1473	1	0
68	0	1058	2411	17	0	1	0	2	2411	1058	17	2	1	0	0	0	3489	1,1	0
63	4	4	3	0	0	0	3006	2904	3006	2904	4	4	3	0	0	0	5921	1	0
68	291	1449	10	5	3	2	2	3	1449	291	10	5	3	3	2	2	1765	1,3	0
63	5	3	0	0	0	0	2937	2837	2937	2837	5	3	0	0	0	0	5782	1,3	0
68	85	1502	0	0	0	3	2	1	1502	85	3	2	1	0	0	0	1593	1,1	0
63	3	3	2	2	0	0	2794	2746	2794	2746	3	3	2	2	0	0	5550	2,2	0
68	4	1559	873	3	3	4	3	3	1559	873	4	4	3	3	3	3	2452	1,1	0
68	3	2193	1582	2	3	5	4	3	2193	1582	5	4	3	3	3	2	3795	1,4	0
63	3	2	1	1	0	0	2736	2658	2736	2658	3	2	1	1	0	0	5401	4,9	0
68	0	790	1588	0	1	4	3	4	1588	790	4	4	3	1	0	0	2390	1,3	0
68	6	1944	1664	2	4	2	3	3	1944	1664	6	4	3	3	2	2	3628	1,9	0
67	0	1415	1554	1	3	2	2	3	1554	1415	3	3	2	2	1	0	2980	1,1	0
63	0	0	157	2170	0	0	2	2	2170	157	2	2	0	0	0	0	2331	9,3	0
67	0	1471	1461	0	1	3	2	3	1471	1461	3	3	2	1	0	0	2941	1,4	0
67	63	1034	979	1	2	3	2	2	1034	979	63	3	2	2	2	1	2086	2	0
67	5	1930	1965	11	5	3	4	3	1965	1930	11	5	5	4	3	3	3926	2,9	0
67	0	1664	1531	2	2	2	3	3	1664	1531	3	3	2	2	2	0	3207	2	0
67	0	1722	931	10	0	1	2	1	1722	931	10	2	1	1	0	0	2667	1,3	0
63	6	3	4	3	0	0	2702	2662	2702	2662	6	4	3	3	0	0	5380	3,5	0
67	1	2000	2033	0	2	1	2	2	2033	2000	2	2	2	1	1	0	4041	1,1	0
67	27	2677	307	9	4	3	3	3	2677	307	27	9	4	3	3	3	3033	1,3	0
67	5	1756	2064	37	2	4	4	3	2064	1756	37	5	4	4	3	2	3875	1,1	0
63	4	3	3	1	0	0	2721	2647	2721	2647	4	3	3	1	0	0	5379	1,7	0
67	464	1980	23	5	5	3	3	2	1980	464	23	5	5	3	3	2	2485	1	0
63	3	4	0	0	0	0	2658	2621	2658	2621	4	3	0	0	0	0	5286	1,1	0
67	233	1024	2578	22	3	3	4	3	2578	1024	233	22	4	3	3	3	3870	1,1	0
67	0	1108	1739	5	3	3	3	1	1739	1108	5	3	3	3	1	0	2862	1	0
63	4	3	2	0	0	0	2911	2834	2911	2834	4	3	2	0	0	0	5754	1,1	0
67	0	1252	2039	5	2	4	3	2	2039	1252	5	4	3	2	2	0	3307	1,1	0
63	3	4	2	2	0	0	2689	2654	2689	2654	4	3	2	2	0	0	5354	1,2	0
67	0	1126	1928	0	0	1	1	2	1928	1126	2	1	1	0	0	0	3058	90,7	0
63	4	5	2	2	0	0	2683	2687	2687	2683	5	4	2	2	0	0	5383	1	0
63	4	3	1	0	0	0	2760	2712	2760	2712	4	3	1	0	0	0	5480	1,8	0
63	5	6	3	2	4	16	2729	2720	2729	2720	16	6	5	4	3	2	5485	44,4	0
63	6	3	4	0	5	25	2659	2681	2681	2659	25	6	5	4	3	0	5383	59,7	0
67	0	1181	2239	0	1	4	5	3	2239	1181	5	4	3	1	0	0	3433	154	0
62	3	2	1	1	0	0	2767	2819	2819	2767	3	2	1	1	0	0	5593	13,1	0
62	5	6	4	4	4	15	2781	2814	2814	2781	15	6	5	4	4	4	5633	1,7	0
62	3	3	4	3	8	31	2615	2688	2688	2615	31	8	4	3	3	3	5355	46,8	0
62	3	4	3	1	9	39	2593	2724	2724	2593	39	9	4	3	3	1	5376	23,1	0
62	11	13	14	2406	726	15	12	6	2406	726	15	14	13	12	11	6	3203	94,7	0
66	0	0	2689	891	0	1	2	2	2689	891	2	2	1	0	0	0	3585	17,9	0
66	0	214	2701	430	0	3	3	4	2701	430	214	4	3	3	0	0	3355	17,5	0
66	0	0	2821	481	0	2	2	3	2821	481	3	2	2	0	0	0	3309	8,5	0
62	4	3	2	3	0	0	2728	2625	2728	2625	4	3	3	2	0	0	5365	1,8	0
62	2	2	2	1	0	0	2772	2671	2772	2671	2	2	2	1	0	0	5450	7,2	0
66	1	580	1463	253	1	1	1	1	1463	580	253	1	1	1	1	1	2301	3,1	0
66	0	1	2820	811	0	2	3	2	2820	811	3	2	2	1	0	0	3639	6,1	0
62	3	4	2	0	0	0	3023	2892	3023	2892	4	3	2	0	0	0	5924	7,3	0
65	0	468	1427	320	0	2	3	1	1427	468	320	3	2	1	0	0	2221	6,3	0
61	3	1	1	0	0	0	2972	2849	2972	2849	3	1	1	0	0	0	5826	2,3	0
65	0	1263	932	1	1	2	2	2	1263	932	2	2	2	1	1	0	2203	1,5	0
61	2	1	1	2	0	0	2708	2630	2708	2630	2	2	1	1	0	0	5344	5,9	0
65	12	892	1092	0	1	2	2	2	1092	892	12	2	2	2	1	0	2003	2,6	0
65	0	864	2037	3	2	1	2	2	2037	864	3	2	2	2	1	0	2911	1,2	0
65	35	1338	2186	0	4	6	4	3	2186	1338	35	6	4	4	3	0	3576	2,9	0
61	4	3	4	1	0	0	2750	2604	2750	2604	4	4	3	1	0	0	5366	5,2	0
65	2	1350	1037	1	2	3	3	2	1350	1037	3	3	2	2	2	1	2400	1,2	0
65	0	1127	1998	0	5	3	2	4	1998	1127	5	4	3	2	0	0	3139	1,1	0
65	2	1641	884	0	3	3	2	3	1641	884	3	3	3	2	2	0	2538	1,6	0
65	0	1507	1819	0	2	3	2	4	1819	1507	4	3	2	2	0	0	3337	1,3	0
61	6	6	5	4	1	0	2964	3021	3021	2964	6	6	5	4	1	0	6007	1,2	0
61	4	2	3	3	1	0	2698	3234	3234	2698	4	3	3	2	1	0	5945	3,6	0
65	9	1145	986	0	1	2	2	2	1145	986	9	2	2	2	1	0	2147	1,1	0
65	0	1376	887	0	1	1	2	2	1376	887	2	2	1	1	0	0	2269	1,1	0
65	0	1983	2089	1	1	4	2	4	2089	1983	4	4	2	1	1	0	4084	1,3	0
65	0	1287	982	0	1	3	2	2	1287	982	3	2	2	1	0	0	2277	1,7	0
61	0	0	2623	0	6	7	7	4	2623	7	7	6	4	0	0	0	2647	2,7	0
65	0	1566	1023	4	2	2	2	3	1566	1023	4	3	2	2	2	0	2602	1,3	0
61	3	2	2	1	0	0	2751	2632	2751	2632	3	2	2	1	0	0	5391	7	0
65	0	1308	903	0	2	2	2	1	1308	903	2	2	2	1	0	0	2218	1,2	0
65	0	1327	2120	6	7	4	4	3	2120	1327	7	6	4	4	3	0	3471	1,3	0
65	0	1051	1004	6	2	2	2	1	1051	1004	6	2	2	2	1	0	2068	1,3	0
65	0	1556	1932	0	1	2	3	2	1932	1556	3	2	2	1	0	0	3496	1,1	0
65	0	1892	2072	36	7	3	4	4	2072	1892	36	7	4	4	3	0	4018	1	0
65	0	511	1691	0	1	2	3	2	1691	511	3	2	2	1	0	0	2210	1,8	0
61	2	3	2257	10	8	4	4	4	2257	10	8	4	4	4	3	2	2292	1,1	0
65	0	882	1744	10	0	1	2	2	1744	882	10	2	2	1	0	0	2641	1,7	0
61	4	2	1	2	0	0	2814	2644	2814	2644	4	2	2	1	0	0	5467	2,1	0
65	0	1131	2166	0	1	3	2	1	2166	1131	3	2	1	1	0	0	3304	1,7	0
61	3	3	2	0	0	0	2730	2569	2730	2569	3	3	2	0	0	0	5307	3,3	0
65	12	1586	2269	4	0	3	2	2	2269	1586	12	4	3	2	2	0	3878	2,3	0
65	0	1527	2076	4	7	5	4	4	2076	1527	7	5	4	4	4	0	3627	2	0
61	3	4	2	0	0	0	2741	2596	2741	2596	4	3	2	0	0	0	5346	1,5	0
61	6	7	6	8	0	3131	0	4	3131	8	7	6	6	4	0	0	3162	4,4	0
65	16	897	1126	0	0	1	2	2	1126	897	16	2	2	1	0	0	2044	2,4	0
65	0	975	2153	16	5	4	2	3	2153	975	16	5	4	3	2	0	3158	1,4	0
65	395	1571	1935	3	6	5	4	4	1935	1571	395	6	5	4	4	3	3923	1,9	0
61	3	4	2	2	0	0	2729	2567	2729	2567	4	3	2	2	0	0	5307	1,4	0
61	2	1	2	1	0	0	2821	2655	2821	2655	2	2	1	1	0	0	5482	1	0
65	0	936	996	0	2	2	2	1	996	936	2	2	2	1	0	0	1939	1,4	0
61	2	2	1	1	0	3	2763	2548	2763	2548	3	2	2	1	1	0	5320	2,4	0
65	0	1519	2013	2	3	3	3	2	2013	1519	3	3	3	2	2	0	3545	1,8	0
61	990	1328	1437	1490	1468	1394	1192	1019	1490	1468	1437	1394	1328	1192	1019	990	10318	1,2	0
65	0	969	1019	0	2	1	2	2	1019	969	2	2	2	1	0	0	1995	1,1	0
61	3	2	2	1	1	0	2992	2848	2992	2848	3	2	2	1	1	0	5849	1,4	0
65	2	799	1939	23	3	3	2	2	1939	799	23	3	3	2	2	2	2773	1,2	0
65	5	1389	1104	1	2	2	3	2	1389	1104	5	3	2	2	2	1	2508	1,1	0
61	3	0	0	2803	0	3	6	4	2803	6	4	3	3	0	0	0	2819	2,2	0
65	32	1558	928	0	2	2	3	2	1558	928	32	3	2	2	2	0	2527	1,6	0
61	4	2	2	0	0	0	2938	2766	2938	2766	4	2	2	0	0	0	5712	1,5	0
65	5	1197	967	1	2	2	2	2	1197	967	5	2	2	2	2	1	2178	1	0
61	5	2	3	2	0	0	2868	2706	2868	2706	5	3	2	2	0	0	5586	9,2	0
65	0	1332	1990	0	3	3	3	2	1990	1332	3	3	3	2	0	0	3333	1,9	0
65	2	1352	961	0	2	1	3	1	1352	961	3	2	2	1	1	0	2322	2,7	0
65	0	1620	1891	3	2	3	3	3	1891	1620	3	3	3	3	2	0	3525	1,5	0
65	0	1255	2164	0	1	2	2	3	2164	1255	3	2	2	1	0	0	3427	3	0
65	8	1527	870	0	2	1	1	2	1527	870	8	2	2	1	1	0	2411	2,3	0
61	6	4	2	0	0	0	2837	2705	2837	2705	6	4	2	0	0	0	5554	2	0
61	1	0	1888	1051	0	5	5	4	1888	1051	5	5	4	1	0	0	2954	2,1	0
65	0	1503	1824	0	2	4	3	2	1824	1503	4	3	2	2	0	0	3338	1,2	0
65	0	1765	1961	9	5	5	5	3	1961	1765	9	5	5	5	3	0	3753	1,2	0
61	4	4	4	2	0	0	2854	2675	2854	2675	4	4	4	2	0	0	5543	1,2	0
65	0	1705	1985	6	1	2	2	2	1985	1705	6	2	2	2	1	0	3703	1,1	0
61	7	5	5	1	0	0	2892	2706	2892	2706	7	5	5	1	0	0	5616	1,1	0
65	0	1125	1637	0	1	2	3	3	1637	1125	3	3	2	1	0	0	2771	1	0
61	4	3	3	2506	5	6	5	4	2506	6	5	5	4	4	3	3	2536	1,1	0
65	0	1423	987	0	4	3	3	3	1423	987	4	3	3	3	0	0	2423	1,1	0
61	5	4	3	3	0	0	3020	2810	3020	2810	5	4	3	3	0	0	5845	1,3	0
65	799	1936	69	0	3	3	3	3	1936	799	69	3	3	3	3	0	2816	1,4	0
61	3	2	2	1	0	0	2802	2838	2838	2802	3	2	2	1	0	0	5648	1,1	0
65	0	1840	2089	5	3	5	5	3	2089	1840	5	5	5	3	3	0	3950	1,6	0
61	2	3	2	2	2	0	2880	2774	2880	2774	3	2	2	2	2	0	5665	1,6	0
65	1	1235	1645	2	0	2	3	1	1645	1235	3	2	2	1	1	0	2889	1,1	0
61	3	2	2	2	0	0	2699	2846	2846	2699	3	2	2	2	0	0	5554	1	0
65	4	1176	1068	12	3	3	2	2	1176	1068	12	4	3	3	2	2	2270	1	0
61	4	2	2	0	0	0	2998	2830	2998	2830	4	2	2	0	0	0	5836	1,1	0
65	0	1221	1837	0	1	3	2	4	1837	1221	4	3	2	1	0	0	3068	1	0
61	3	1	1	1	0	0	3002	2827	3002	2827	3	1	1	1	0	0	5835	1,3	0
65	0	1107	1784	1	1	2	1	1	1784	1107	2	1	1	1	1	0	2897	1	0
61	4	3	1	2	1	0	3025	2840	3025	2840	4	3	2	1	1	0	5876	1,1	0
65	0	1043	1699	1	0	4	4	4	1699	1043	4	4	4	1	0	0	2755	1	0
61	4	4	3	0	0	0	3041	2774	3041	2774	4	4	3	0	0	0	5826	1	0
65	13	1265	1174	4	2	2	3	2	1265	1174	13	4	3	2	2	2	2465	1	0
61	3	1	0	1	0	0	2790	2791	2791	2790	3	1	1	0	0	0	5586	1,1	0
65	0	1581	1860	0	3	3	3	3	1860	1581	3	3	3	3	0	0	3453	1,1	0
61	4	4	4	3	1	0	2741	2745	2745	2741	4	4	4	3	1	0	5502	1	0
65	0	1509	843	0	2	2	1	2	1509	843	2	2	2	1	0	0	2359	1,1	0
61	4	5	1	2728	1	6	5	5	2728	6	5	5	5	4	1	1	2755	1,2	0
65	0	1137	1027	8	2	2	1	3	1137	1027	8	3	2	2	1	0	2180	1,2	0
61	2	4	3	1	0	0	2918	2714	2918	2714	4	3	2	1	0	0	5642	2	0
65	0	1074	1027	5	1	2	2	1	1074	1027	5	2	2	1	1	0	2112	1,3	0
65	12	1448	942	0	5	5	3	4	1448	942	12	5	5	4	3	0	2419	2	0
61	913	1126	1229	1307	1304	1165	1032	934	1307	1304	1229	1165	1126	1032	934	913	9010	2,3	0
65	9	176	2557	71	8	4	4	3	2557	176	71	9	8	4	4	3	2832	1,2	0
61	4	3	4	1	0	0	2770	2545	2770	2545	4	4	3	1	0	0	5327	1,2	0
65	1	1451	1223	0	3	4	3	2	1451	1223	4	3	3	2	1	0	2687	1,2	0
61	2	2	1	0	0	0	3021	2834	3021	2834	2	2	1	0	0	0	5860	1,7	0
65	0	1192	1041	12	2	2	1	3	1192	1041	12	3	2	2	1	0	2253	1,2	0
65	4	1169	1216	6	4	3	2	4	1216	1169	6	4	4	4	3	2	2408	1,4	0
61	3	3	2	1	0	0	3043	2833	3043	2833	3	3	2	1	0	0	5885	2,1	0
65	0	1383	1990	4	6	4	4	2	1990	1383	6	4	4	4	2	0	3393	1	0
61	3	2	2	1	0	0	2816	2584	2816	2584	3	2	2	1	0	0	5408	2,2	0
65	0	1904	2026	9	3	3	1	2	2026	1904	9	3	3	2	1	0	3948	1,3	0
65	0	1396	2030	9	4	5	4	3	2030	1396	9	5	4	4	3	0	3451	1	0
61	3	1	1	0	0	0	2996	2826	2996	2826	3	1	1	0	0	0	5827	1	0
65	1	1301	1077	10	5	3	3	2	1301	1077	10	5	3	3	2	1	2402	1,1	0
61	2	0	749	1464	0	3	2	2	1464	749	3	2	2	2	0	0	2222	1,3	0
65	2	1835	1967	8	3	4	4	3	1967	1835	8	4	4	3	3	2	3826	1,1	0
61	1	0	1539	1371	0	4	3	3	1539	1371	4	3	3	1	0	0	2921	1,4	0
65	1	1014	993	0	2	2	1	2	1014	993	2	2	2	1	1	0	2015	1	0
65	0	1141	1931	1	0	2	2	1	1931	1141	2	2	1	1	0	0	3078	1,3	0
61	4	3	3	3	0	0	2777	2607	2777	2607	4	3	3	3	0	0	5397	1,4	0
65	10	904	1122	1	2	1	1	2	1122	904	10	2	2	1	1	1	2043	1,1	0
61	4	2	2	1	1	0	2983	2799	2983	2799	4	2	2	1	1	0	5792	1,3	0
65	0	1725	2003	5	5	5	5	4	2003	1725	5	5	5	5	4	0	3752	1,1	0
61	4	3	1	1	0	0	2931	2718	2931	2718	4	3	1	1	0	0	5658	1,2	0
65	2	1153	1031	3	2	2	2	1	1153	1031	3	2	2	2	2	1	2196	1,1	0
61	3	3	1	1	0	0	2973	2821	2973	2821	3	3	1	1	0	0	5802	1,1	0
65	5	1580	1022	2	2	2	1	1	1580	1022	5	2	2	2	1	1	2615	1	0
61	2	1	0	0	0	0	2920	2899	2920	2899	2	1	0	0	0	0	5822	1,6	0
65	42	987	944	5	2	3	2	3	987	944	42	5	3	3	2	2	1988	1	0
64	0	1960	1999	6	6	7	9	5	1999	1960	9	7	6	6	5	0	3992	1	0
61	5	3	3	3	0	1	3181	3361	3361	3181	5	3	3	3	1	0	6557	1	0
64	8	1135	1209	2	2	2	1	2	1209	1135	8	2	2	2	2	1	2361	1	0
61	4	3	2	1	0	0	2798	2643	2798	2643	4	3	2	1	0	0	5451	1,8	0
64	12	173	2770	43	1	3	4	3	2770	173	43	12	4	3	3	1	3009	1,1	0
61	4	1	3	1	0	0	2753	2752	2753	2752	4	3	1	1	0	0	5514	1,1	0
64	2	33	1978	380	2	2	3	3	1978	380	33	3	3	2	2	2	2403	2,9	0
61	4	3	1	4	3	4	2736	2455	2736	2455	4	4	4	3	3	1	5210	4,5	0
64	0	594	1891	52	3	3	3	4	1891	594	52	4	3	3	3	0	2550	1,6	0
64	4	957	2737	815	1	4	3	3	2737	957	815	4	4	3	3	1	4524	3,5	0
61	3	2	2	0	0	0	2761	2553	2761	2553	3	2	2	0	0	0	5321	1,7	0
61	4	3	2	3	0	0	2768	2539	2768	2539	4	3	3	2	0	0	5319	3	0
64	0	2	2125	348	2	2	2	2	2125	348	2	2	2	2	2	0	2483	3	0
61	4	3	2	0	0	0	2734	2362	2734	2362	4	3	2	0	0	0	5105	1,5	0
64	7	726	1112	9	2	2	2	2	1112	726	9	7	2	2	2	2	1862	1,4	0
61	3	2	3	1	0	0	1894	3088	3088	1894	3	3	2	1	0	0	4991	2,5	0
64	1	1099	2271	28	0	3	2	3	2271	1099	28	3	3	2	1	0	3407	1,2	0
64	15	1415	1364	12	5	3	2	3	1415	1364	15	12	5	3	3	2	2819	1,2	0
61	3	1	2	0	0	0	2802	2204	2802	2204	3	2	1	0	0	0	5012	1,7	0
64	0	94	2196	108	1	4	2	3	2196	108	94	4	3	2	1	0	2408	1,5	0
61	6	2	2	0	0	0	2783	2452	2783	2452	6	2	2	0	0	0	5245	1,4	0
64	0	158	2137	160	4	3	3	2	2137	160	158	4	3	3	2	0	2467	2,3	0
61	1	1	0	0	0	0	2889	2153	2889	2153	1	1	0	0	0	0	5044	2,5	0
64	1	119	1627	77	1	2	2	2	1627	119	77	2	2	2	1	1	1831	1,4	0
61	3	1	0	0	0	0	2936	2482	2936	2482	3	1	0	0	0	0	5422	1	0
64	0	1321	1891	2	1	2	2	2	1891	1321	2	2	2	2	1	0	3221	1,5	0
61	5	3	2	1	0	0	3057	2934	3057	2934	5	3	2	1	0	0	6002	2,3	0
64	8	961	1961	28	4	4	4	4	1961	961	28	8	4	4	4	4	2974	1,1	0
64	0	759	2082	36	4	3	2	3	2082	759	36	4	3	3	2	0	2889	1,5	0
61	3	2	2	2	0	0	2592	2813	2813	2592	3	2	2	2	0	0	5414	2,1	0
64	2	1384	1239	1	1	2	3	2	1384	1239	3	2	2	2	1	1	2634	1,3	0
61	3	2	2	0	0	0	2960	2564	2960	2564	3	2	2	0	0	0	5531	2,4	0
64	0	828	1868	4	3	2	3	2	1868	828	4	3	3	2	2	0	2710	1,2	0
64	6	1455	1437	4	3	4	3	3	1455	1437	6	4	4	3	3	3	2915	1,2	0
61	3	3	2	1	0	0	2842	3181	3181	2842	3	3	2	1	0	0	6032	1,2	0
64	11	883	2098	12	5	2	3	3	2098	883	12	11	5	3	3	2	3017	1,6	0
61	3	2	3	2	1	0	2460	3025	3025	2460	3	3	2	2	1	0	5496	1,2	0
64	12	1259	950	0	2	2	1	1	1259	950	12	2	2	1	1	0	2227	1,1	0
61	3	2	1	2	0	0	2483	2974	2974	2483	3	2	2	1	0	0	5465	1,1	0
64	12	1525	1838	39	4	3	4	2	1838	1525	39	12	4	4	3	2	3427	1,1	0
61	4	4	3	0	0	0	2779	2540	2779	2540	4	4	3	0	0	0	5330	4,8	0
64	1	97	2284	68	1	2	3	2	2284	97	68	3	2	2	1	1	2458	1,4	0
64	1	308	1850	337	5	3	3	3	1850	337	308	5	3	3	3	1	2510	1,8	0
64	3	946	1153	0	2	3	3	2	1153	946	3	3	3	2	2	0	2112	1,9	0
61	5	2	1	0	0	0	2798	2656	2798	2656	5	2	1	0	0	0	5462	2,7	0
64	408	422	2792	231	4	5	4	3	2792	422	408	231	5	4	4	3	3869	1,2	0
64	0	3916	623	0	0	2	3	5	3916	623	5	3	2	0	0	0	4549	5,6	0
61	5	4	2	4	0	0	2909	2546	2909	2546	5	4	4	2	0	0	5470	2,1	0
61	3	2	1	1	0	0	2842	2728	2842	2728	3	2	1	1	0	0	5577	1,1	0
61	3	2	1	0	0	0	2878	2154	2878	2154	3	2	1	0	0	0	5038	1,5	0
61	4	4	2	1	0	0	2966	2518	2966	2518	4	4	2	1	0	0	5495	1,4	0
64	4	1443	1234	2	2	2	2	2	1443	1234	4	2	2	2	2	2	2691	1,3	0
61	4	2	1	2	0	0	2987	2667	2987	2667	4	2	2	1	0	0	5663	1,6	0
64	0	954	1801	26	4	2	2	4	1801	954	26	4	4	2	2	0	2793	1,1	0
64	0	1429	1014	0	3	2	2	2	1429	1014	3	2	2	2	0	0	2452	1,1	0
61	5	3	2	4	0	0	3071	2400	3071	2400	5	4	3	2	0	0	5485	1,3	0
64	158	1211	949	7	3	3	1	2	1211	949	158	7	3	3	2	1	2334	1	0
61	4	2	4	1	0	0	2886	2610	2886	2610	4	4	2	1	0	0	5507	1	0
64	11	1652	2071	19	3	4	3	4	2071	1652	19	11	4	4	3	3	3767	1,2	0
61	4	5	3	4	3	8	2828	2812	2828	2812	8	5	4	4	3	3	5667	1,2	0
64	5	2092	2125	35	6	4	4	3	2125	2092	35	6	5	4	4	3	4274	1	0
61	5	3	1	0	0	0	2848	2481	2848	2481	5	3	1	0	0	0	5338	1,1	0
64	0	1431	1140	0	2	3	2	3	1431	1140	3	3	2	2	0	0	2581	1	0
61	4	3	3	4	1	0	2877	2783	2877	2783	4	4	3	3	1	0	5675	1,2	0
64	0	1834	2069	0	5	5	4	4	2069	1834	5	5	4	4	0	0	3921	1	0
61	4	3	3	0	0	1	2958	2690	2958	2690	4	3	3	1	0	0	5659	1,3	0
64	114	480	1550	5	2	3	2	3	1550	480	114	5	3	3	2	2	2159	1	0
64	0	2128	1707	4	5	3	4	2	2128	1707	5	4	4	3	2	0	3853	1	0
61	4	1	1	2	0	0	3001	2749	3001	2749	4	2	1	1	0	0	5758	1	0
64	2	1366	1348	0	1	2	3	3	1366	1348	3	3	2	2	1	0	2725	1	0
61	4	3	2	1	0	0	3057	2755	3057	2755	4	3	2	1	0	0	5822	1	0
64	32	1096	2075	41	6	3	4	2	2075	1096	41	32	6	4	3	2	3259	1,1	0
60	2	3	3	2	0	0	2755	2836	2836	2755	3	3	2	2	0	0	5601	1,2	0
64	7	310	2708	24	3	3	3	3	2708	310	24	7	3	3	3	3	3061	1	0
60	3	0	1641	1413	2	6	4	4	1641	1413	6	4	4	3	2	0	3073	1,1	0
63	0	1298	2075	13	2	3	3	3	2075	1298	13	3	3	3	2	0	3397	1	0
60	4	1	2	0	0	0	2950	2649	2950	2649	4	2	1	0	0	0	5606	1,6	0
63	1	1806	1254	0	2	2	2	2	1806	1254	2	2	2	2	1	0	3069	1,1	0
60	3	0	1784	1192	2	5	3	3	1784	1192	5	3	3	3	2	0	2992	1,1	0
63	22	2024	2161	15	7	2	4	5	2161	2024	22	15	7	5	4	2	4240	1	0
60	4	5	2	3	1	0	2980	2715	2980	2715	5	4	3	2	1	0	5710	1	0
63	9	1133	2210	0	3	4	3	3	2210	1133	9	4	3	3	3	0	3365	1	0
60	4	3	3	2	0	0	2834	2796	2834	2796	4	3	3	2	0	0	5642	1,3	0
63	1	1034	2251	9	4	3	3	3	2251	1034	9	4	3	3	3	1	3308	1	0
63	2	260	3020	18	4	4	4	4	3020	260	18	4	4	4	4	2	3316	1,1	0
60	3	3	3	3	1	1	2974	2392	2974	2392	3	3	3	3	1	1	5380	1,4	0
63	7	1354	1460	9	4	2	3	3	1460	1354	9	7	4	3	3	2	2842	1	0
60	4	1	3	1	0	0	2963	2756	2963	2756	4	3	1	1	0	0	5728	1	0
63	3	826	2605	26	4	2	3	3	2605	826	26	4	3	3	3	2	3472	1	0
60	3	0	3681	248	6	6	7	5	3681	248	7	6	6	5	3	0	3956	1	0
63	3	862	1216	1	1	2	2	3	1216	862	3	3	2	2	1	1	2090	1	0
60	0	17	2841	73	5	4	6	3	2841	73	17	6	5	4	3	0	2949	1,5	0
63	0	828	1253	0	0	1	1	2	1253	828	2	1	1	0	0	0	2085	1,3	0
60	4	5	5	8	4	7	614	2497	2497	614	8	7	5	5	4	4	3144	1,2	0
63	4	61	2335	223	4	4	4	2	2335	223	61	4	4	4	4	2	2637	1,1	0
60	4	4	6	6	4	8	600	2736	2736	600	8	6	6	4	4	4	3368	1,1	0
63	0	1	2096	1	1	2	3	2	2096	3	2	2	1	1	1	0	2106	1,1	0
60	4	6	8	7	5	11	299	2919	2919	299	11	8	7	6	5	4	3259	1	0
63	33	1609	1039	37	7	4	3	2	1609	1039	37	33	7	4	3	2	2734	1,2	0
60	3	1	1	1	0	0	2813	2600	2813	2600	3	1	1	1	0	0	5419	1	0
63	0	1990	771	3	2	3	3	2	1990	771	3	3	3	2	2	0	2774	1,6	0
60	4	3	5	8	15	51	2936	2664	2936	2664	51	15	8	5	4	3	5686	1,1	0
60	3	4	6	6	11	49	2923	2632	2923	2632	49	11	6	6	4	3	5634	1,1	0
63	1	768	1031	2	1	2	2	2	1031	768	2	2	2	2	1	1	1809	1	0
63	16	1369	1287	15	7	4	3	3	1369	1287	16	15	7	4	3	3	2704	1,1	0
60	4	6	6	7	12	47	2925	2605	2925	2605	47	12	7	6	6	4	5612	1,9	0
63	0	620	2166	2	1	2	2	3	2166	620	3	2	2	2	1	0	2796	1,2	0
60	3	2	2	4	12	41	2843	2698	2843	2698	41	12	4	3	2	2	5605	3,2	0
63	4	2489	153	6	2	3	3	4	2489	153	6	4	4	3	3	2	2664	89,8	0
60	4	4	3	4	11	41	1494	1408	1494	1408	41	11	4	4	4	3	2969	24,5	0
60	3	3	3	66	2532	2311	256	2	2532	2311	256	66	3	3	3	2	5176	10,5	0
60	0	0	80	483	1718	1375	191	1	1718	1375	483	191	80	1	0	0	3848	19,2	0
60	4	3	4	7	7	5	1782	0	1782	7	7	5	4	4	3	0	1812	3,3	0
60	0	0	2529	1283	16	4	4	2	2529	1283	16	4	4	2	0	0	3838	11,1	0
60	3	3	4	5	12	45	1478	1414	1478	1414	45	12	5	4	3	3	2964	16,7	0
