Ora,Paratartalom,Homerseklet,D1,D2,D3,D4,D5,D6,D7,D8,L1,L2,L3,L4,L5,L6,L7,L8,Meretszam,Idokulonbseg,Megerositett
18,68,2186,1,0,469,2773,423,1,1,2,2773,469,423,2,1,1,1,0,3670,100,0
9,69,2854,0,0,0,0,476,2592,0,0,2592,476,0,0,0,0,0,0,3068,1490,1
16,63,2934,126,1809,23,0,0,2,2,1,1809,126,23,2,2,1,0,0,1963,470,1
12,59,2923,88,175,252,426,2239,464,302,109,2239,464,426,302,252,175,109,88,4055,2260,0
10,68,1787,229,2307,423,2,5,7,5,4,2307,423,229,7,5,5,4,2,2982,120,0
11,51,3677,23,104,499,688,572,848,269,102,848,688,572,499,269,104,102,23,3105,2670,0
18,59,2773,0,17,1009,2091,0,1,3,2,2091,1009,17,3,2,1,0,0,3123,790,1
16,61,2629,24,134,261,497,2841,253,92,21,2841,497,261,253,134,92,24,21,4123,190,0
12,72,1801,0,2846,911,3,12,8,9,4,2846,911,12,9,8,4,3,0,3793,630,0
13,66,2128,2,2,1,0,2310,11,0,0,2310,11,2,2,1,0,0,0,2326,3020,1
23,64,1748,2,1384,1239,1,1,2,3,2,1384,1239,3,2,2,2,1,1,2634,130,0
10,61,2219,0,0,2578,0,0,1,2,2,2578,2,2,1,0,0,0,0,2583,1900,1
7,57,2175,0,0,414,1989,28,0,1,0,1989,414,28,1,0,0,0,0,2432,180,1
20,60,1963,3,3,3,5,9,37,1448,1406,1448,1406,37,9,5,3,3,3,2914,2140,0
12,61,3510,15,50,51,55,709,2255,151,126,2255,709,151,126,55,51,50,15,3412,2420,0
0,76,1784,2040,43,2,1,5,3,2,2,2040,43,5,3,2,2,2,1,2098,140,0
12,50,4282,1208,1530,1453,2942,2367,1608,1507,1036,2942,2367,1608,1530,1507,1453,1208,1036,13651,370,0
19,52,2964,1,1,2,1,1,102,1963,507,1963,507,102,2,1,1,1,1,2578,1940,1
1,65,1213,4,4,6,29,1284,5,7,7,1284,29,7,7,6,5,4,4,1346,200,1
19,66,1988,6,6,5,4,3641,2441,1,9,3641,2441,9,6,6,5,4,1,6113,4250,1
19,59,2201,0,1,1423,1374,83,0,0,0,1423,1374,83,1,0,0,0,0,2881,640,1
3,65,1764,2,2,3,2,207,2586,85,0,2586,207,85,3,2,2,2,0,2887,11010,1
19,59,2439,3,7,12,133,1603,2075,1,0,2075,1603,133,12,7,3,1,0,3834,7550,1
6,73,1821,1187,1885,26,5,4,4,5,2,1885,1187,26,5,5,4,4,2,3118,100,0
13,65,2851,0,0,21,2290,304,0,0,0,2290,304,21,0,0,0,0,0,2615,1830,1
23,64,1758,1,308,1850,337,5,3,3,3,1850,337,308,5,3,3,3,1,2510,180,0
17,68,2565,0,0,0,112,2543,2523,3,0,2543,2523,112,3,0,0,0,0,5181,4400,1
6,63,1738,3,2,1,1,0,0,2736,2658,2736,2658,3,2,1,1,0,0,5401,490,0
20,73,1819,3,1,2,0,1758,318,0,0,1758,318,3,2,1,0,0,0,2082,1980,1
12,58,4128,0,0,0,0,0,1663,366,0,1663,366,0,0,0,0,0,0,2029,4060,1
16,50,3393,1906,2047,2047,1950,1640,1460,1316,1102,2047,2047,1950,1906,1640,1460,1316,1102,13468,100,0
11,69,2820,0,404,2284,11,0,0,0,0,2284,404,11,0,0,0,0,0,2699,940,1
23,58,1302,726,1629,1145,721,768,610,2,1,1629,1145,768,726,721,610,2,1,5602,4220,0
14,61,3145,490,2013,2613,1935,2882,1381,444,131,2882,2613,2013,1935,1381,490,444,131,11889,1280,0
17,49,3177,0,0,1,2037,2033,2032,2038,2035,2038,2037,2035,2033,2032,1,0,0,10176,9120,0
0,56,1894,3,3,3,2,0,1144,1741,14,1741,1144,14,3,3,3,2,0,2910,100,0
6,73,1809,1107,1894,27,4,4,5,3,3,1894,1107,27,5,4,4,3,3,3047,110,0
18,53,3410,0,0,0,0,0,1317,0,0,1317,0,0,0,0,0,0,0,1317,11450,1
0,76,1794,2035,42,3,3,3,5,4,3,2035,42,5,4,3,3,3,3,2098,140,0
8,49,2671,1745,0,0,0,1,1,2,6,1745,6,2,1,1,0,0,0,1755,2570,0
13,67,3483,342,755,1189,1704,2104,1818,1380,712,2104,1818,1704,1380,1189,755,712,342,10004,790,0
18,54,2801,5,0,0,2820,11,0,2,1,2820,11,5,2,1,0,0,0,2839,320,1
10,54,3452,14,643,914,384,282,127,0,20,914,643,384,282,127,20,14,0,2384,1020,0
9,62,3417,8,3,111,97,0,1206,0,0,1206,111,97,8,3,0,0,0,1425,460,1
17,51,3358,0,0,0,1382,0,0,0,0,1382,0,0,0,0,0,0,0,1382,1290,1
21,52,2142,0,0,2147,1417,1,0,1,1,2147,1417,1,1,1,0,0,0,3567,2150,1
11,56,3377,14,39,95,152,401,900,1126,1354,1354,1126,900,401,152,95,39,14,4081,250,0
17,55,3392,0,3,1931,689,0,0,0,0,1931,689,3,0,0,0,0,0,2623,5680,1
12,69,2679,0,0,112,3979,1477,0,0,0,3979,1477,112,0,0,0,0,0,5568,1400,1
5,73,1854,1040,1675,26,3,4,1,4,2,1675,1040,26,4,4,3,2,1,2755,100,0
17,53,4026,13,201,686,1988,475,83,16,5,1988,686,475,201,83,16,13,5,3467,1620,0
8,57,2214,0,0,0,0,0,0,236,3669,3669,236,0,0,0,0,0,0,3905,240,1
12,75,2988,0,9,2356,889,20,0,0,0,2356,889,20,9,0,0,0,0,3274,1350,1
10,56,3426,80,334,551,1055,2204,2910,1368,587,2910,2204,1368,1055,587,551,334,80,9089,240,0
9,60,3067,0,0,0,2236,1903,0,1,0,2236,1903,1,0,0,0,0,0,4140,430,1
18,54,2687,3,3,5,7,0,0,3232,1,3232,7,5,3,3,1,0,0,3251,190,1
18,59,2287,0,0,9,2186,201,0,0,0,2186,201,9,0,0,0,0,0,2396,530,1
16,78,2287,0,1307,178,0,3,2,2,1,1307,178,3,2,2,1,0,0,1493,1450,1
15,58,3549,5,7,0,2196,1344,0,2,7,2196,1344,7,7,5,2,0,0,3561,6030,1
7,70,1362,0,655,2868,1,1,3,2,4,2868,655,4,3,2,1,1,0,3534,130,0
16,57,2628,0,2403,0,3,1,1,2,6,2403,6,3,2,1,1,0,0,2416,530,1
18,52,2676,1,3,2,0,0,415,3878,4,3878,415,4,3,2,1,0,0,4303,300,1
11,46,3596,2,3,25,1406,69,20,18,8,1406,69,25,20,18,8,3,2,1551,8430,0
5,62,1906,1,0,106,2121,1169,0,0,2,2121,1169,106,2,1,0,0,0,3399,20990,1
12,63,2698,1584,1500,1622,1578,1517,1263,935,744,1622,1584,1578,1517,1500,1263,935,744,10743,180,0
11,58,3127,0,0,0,1467,1352,0,0,0,1467,1352,0,0,0,0,0,0,2819,750,1
1,65,1754,0,1327,2120,6,7,4,4,3,2120,1327,7,6,4,4,3,0,3471,130,0
2,54,1655,11,2811,1001,6,4,5,6,5,2811,1001,11,6,6,5,5,4,3849,1600,0
13,81,3072,0,0,0,0,0,415,3170,0,3170,415,0,0,0,0,0,0,3585,1790,1
13,63,3231,0,13,1992,2480,64,0,0,0,2480,1992,64,13,0,0,0,0,4549,1420,1
17,47,3370,11,2,0,883,0,0,5,0,883,11,5,2,0,0,0,0,901,2950,0
1,51,1938,1,0,2838,411,4,1,4,5,2838,411,5,4,4,1,1,0,3264,2020,1
7,65,2093,0,0,0,0,845,2101,0,0,2101,845,0,0,0,0,0,0,2946,120,1
22,60,1919,4,6,8,7,5,11,299,2919,2919,299,11,8,7,6,5,4,3259,100,0
19,70,2477,0,188,3385,1073,135,0,2,2,3385,1073,188,135,2,2,0,0,4785,340,1
19,60,2469,0,0,0,4,0,12,619,0,619,12,4,0,0,0,0,0,635,46080,0
9,55,2491,0,2,6,4,2831,966,0,0,2831,966,6,4,2,0,0,0,3809,220,1
16,49,2614,1,1746,1520,127,37,18,6,2,1746,1520,127,37,18,6,2,1,3457,74990,0
13,56,1531,2374,0,0,0,2,2,0,1,2374,2,2,1,0,0,0,0,2379,850,0
17,55,3297,0,0,0,3,1811,1406,0,1,1811,1406,3,1,0,0,0,0,3221,710,1
17,50,2942,0,4,2134,1373,0,0,0,0,2134,1373,4,0,0,0,0,0,3511,9310,1
15,79,2770,0,0,246,1818,1338,0,4,0,1818,1338,246,4,0,0,0,0,3406,330,1
10,58,3397,24,176,468,1037,2256,1115,445,71,2256,1115,1037,468,445,176,71,24,5592,140,0
19,54,2522,5,1,3,3,109,2436,3,1,2436,109,5,3,3,3,1,1,2561,960,1
23,55,1976,4,4,3,15,900,2897,112,3,2897,900,112,15,4,4,3,3,3938,560,0
9,59,3232,704,1110,2054,324,65,9,14,9,2054,1110,704,324,65,14,9,9,4289,370,1
19,50,1558,0,0,4,2,3,1,1562,0,1562,4,3,2,1,0,0,0,1572,48730,0
4,55,1424,3168,198,17,7,5,6,4,5,3168,198,17,7,6,5,5,4,3410,610,0
7,56,2778,0,0,0,0,0,1558,4199,581,4199,1558,581,0,0,0,0,0,6338,61050,1
12,51,3815,17,54,494,905,199,19,8,1,905,494,199,54,19,17,8,1,1697,420,0
9,77,1820,1298,24,3,3,6,2,3,3,1298,24,6,3,3,3,3,2,1342,130,0
5,69,1414,0,144,2032,27,2,3,2,2,2032,144,27,3,2,2,2,0,2212,230,0
16,65,2472,0,0,2,0,0,3062,1342,0,3062,1342,2,0,0,0,0,0,4406,1090,1
9,56,2831,211,823,1524,2501,2748,924,438,78,2748,2501,1524,924,823,438,211,78,9247,530,0
9,71,2528,0,0,1610,2705,188,0,2,0,2705,1610,188,2,0,0,0,0,4505,220,0
18,59,2868,0,0,170,2387,920,0,0,0,2387,920,170,0,0,0,0,0,3477,250,1
12,53,3972,10,34,201,1027,1027,89,0,1,1027,1027,201,89,34,10,1,0,2389,100,0
11,59,2125,0,0,308,2559,0,0,11,3,2559,308,11,3,0,0,0,0,2881,230,1
8,71,2443,783,776,1229,1068,973,680,626,387,1229,1068,973,783,776,680,626,387,6522,230,0
23,55,1993,3,3,3,0,1728,2584,43,0,2584,1728,43,3,3,3,0,0,4364,180,0
0,61,1757,2,2,1,1,0,3,2763,2548,2763,2548,3,2,2,1,1,0,5320,240,0
16,52,3630,0,0,0,127,2727,755,0,0,2727,755,127,0,0,0,0,0,3609,210,1
2,60,1736,4,0,4031,868,5,6,6,5,4031,868,6,6,5,5,4,0,4925,14410,1
11,55,3674,50,108,161,138,596,2286,1975,126,2286,1975,596,161,138,126,108,50,5440,3380,0
10,67,2109,1,1,1,0,125,3049,259,0,3049,259,125,1,1,1,0,0,3436,2800,1
12,57,3623,65,276,671,1382,1985,2605,2208,645,2605,2208,1985,1382,671,645,276,65,9837,520,0
20,65,1865,2,3,3,11,160,2533,851,0,2533,851,160,11,3,3,2,0,3563,2010,1
20,50,2427,2,4,8,12,66,653,1450,752,1450,752,653,66,12,8,4,2,2947,3100,1
18,68,2249,4,3,5,4,0,1998,1979,0,1998,1979,5,4,4,3,0,0,3993,1330,1
18,55,3030,5,4,3,3,0,21,3186,450,3186,450,21,5,4,3,3,0,3672,2120,1
18,60,2580,0,2859,431,3,8,8,7,4,2859,431,8,8,7,4,3,0,3320,220,1
2,67,1747,7,1945,699,0,2,2,2,2,1945,699,7,2,2,2,2,0,2659,160,0
18,48,3269,3,0,0,0,1989,771,24,36,1989,771,36,24,3,0,0,0,2823,1260,1
19,70,2112,0,0,0,0,0,839,2000,0,2000,839,0,0,0,0,0,0,2839,290,1
15,58,3438,1159,1650,2092,2199,1959,1929,2074,1630,2199,2092,2074,1959,1929,1650,1630,1159,14692,2050,0
9,60,2458,12,43,109,277,810,2499,805,244,2499,810,805,277,244,109,43,12,4799,4510,0
21,50,2033,4,3,2,4,3,20,719,572,719,572,20,4,4,3,3,2,1327,6090,0
6,57,1563,6,1,178,3197,1355,76,20,7,3197,1355,178,76,20,7,6,1,4840,74200,0
12,68,2304,29,68,48,31,40,2039,2466,425,2466,2039,425,68,48,40,31,29,5146,1150,1
16,65,2909,0,0,0,1745,3027,314,0,0,3027,1745,314,0,0,0,0,0,5086,3070,1
12,57,3075,22,129,279,401,3664,474,274,75,3664,474,401,279,274,129,75,22,5318,2160,0
15,58,2682,0,0,0,2220,1673,0,0,0,2220,1673,0,0,0,0,0,0,3893,850,1
5,59,1417,0,2531,654,7,2,5,5,2,2531,654,7,5,5,2,2,0,3206,190,0
10,58,3596,214,1265,2580,2971,2663,540,95,25,2971,2663,2580,1265,540,214,95,25,10353,3140,0
18,77,2512,1,2,2,0,536,2272,656,287,2272,656,536,287,2,2,1,0,3756,220,1
23,64,1748,0,1321,1891,2,1,2,2,2,1891,1321,2,2,2,2,1,0,3221,150,0
8,54,2736,0,0,0,558,2792,0,0,0,2792,558,0,0,0,0,0,0,3350,220,1
22,54,1756,1,3,2,2,0,251,2028,0,2028,251,3,2,2,1,0,0,2287,120,0
22,72,1594,2,2,1,755,1994,22,0,1,1994,755,22,2,2,1,1,0,2777,13700,0
8,57,2214,0,0,0,2196,2964,0,0,4,2964,2196,4,0,0,0,0,0,5164,120,1
0,64,1916,0,1894,680,0,1,3,2,2,1894,680,3,2,2,1,0,0,2582,160,0
14,58,4209,1,0,459,1903,30,16,5,0,1903,459,30,16,5,1,0,0,2414,8420,1
11,59,3342,206,605,865,1318,1740,1882,1697,826,1882,1740,1697,1318,865,826,605,206,9139,920,0
10,60,3471,0,0,0,0,0,1682,1183,0,1682,1183,0,0,0,0,0,0,2865,200,1
10,61,3519,330,622,706,1642,626,365,242,96,1642,706,626,622,365,330,242,96,4629,310,0
2,72,1932,8,668,1026,0,0,0,1,2,1026,668,8,2,1,0,0,0,1705,330,0
0,52,2231,4,3,20,3924,2870,1,4,3,3924,2870,20,4,4,3,3,1,6829,1160,1
9,66,2108,0,0,2927,77,0,0,0,0,2927,77,0,0,0,0,0,0,3004,68380,1
1,62,1924,0,501,2834,5,0,2,2,2,2834,501,5,2,2,2,0,0,3346,2180,1
0,65,1746,0,1581,1860,0,3,3,3,3,1860,1581,3,3,3,3,0,0,3453,110,0
8,56,2380,4,1,0,0,2899,0,0,3,2899,4,3,1,0,0,0,0,2907,1250,1
0,56,1899,3,3,5,2,0,1229,1776,12,1776,1229,12,5,3,3,2,0,3030,100,0
13,72,1900,0,2863,959,9,28,13,11,6,2863,959,28,13,11,9,6,0,3889,140,0
4,76,1744,1812,47,4,4,6,5,3,4,1812,47,6,5,4,4,4,3,1885,180,0
9,80,2321,0,0,1250,0,0,0,2,2,1250,2,2,0,0,0,0,0,1254,1120,1
20,53,1979,1,0,1,7,1757,188,0,1,1757,188,7,1,1,1,0,0,1955,5660,1
13,47,3922,1,0,0,0,2043,0,0,0,2043,1,0,0,0,0,0,0,2044,12980,1
1,64,2002,6,5,2,2353,2489,13,4,4,2489,2353,13,6,5,4,4,2,4876,620,1
9,66,2727,1132,1377,2620,2715,2724,2006,1870,1140,2724,2715,2620,2006,1870,1377,1140,1132,15584,940,0
3,68,1568,3,2,1,1,0,0,199,1746,1746,199,3,2,1,1,0,0,1952,280,0
11,57,3264,0,0,0,1,1709,0,0,0,1709,1,0,0,0,0,0,0,1710,200,1
8,70,2053,2,4,5,0,2393,2297,8,4,2393,2297,8,5,4,4,2,0,4713,5810,1
9,63,2749,612,716,1353,1391,1347,1061,1002,624,1391,1353,1347,1061,1002,716,624,612,8106,710,0
17,59,2382,0,0,0,0,0,975,3746,0,3746,975,0,0,0,0,0,0,4721,130,1
23,64,2019,4,2,1,1688,3979,0,2,0,3979,1688,4,2,2,1,0,0,5676,490,0
8,65,2968,0,0,0,0,2424,0,0,0,2424,0,0,0,0,0,0,0,2424,290,1
10,66,3202,0,0,46,2913,126,0,0,0,2913,126,46,0,0,0,0,0,3085,580,1
9,72,2405,0,25,30,29,3097,1975,0,0,3097,1975,30,29,25,0,0,0,5156,150,1
15,58,4250,411,2386,1818,2040,325,41,12,10,2386,2040,1818,411,325,41,12,10,7043,110,0
9,56,2677,1,10,68,2285,3029,90,0,0,3029,2285,90,68,10,1,0,0,5483,250,1
16,57,2268,0,0,0,3289,0,0,0,0,3289,0,0,0,0,0,0,0,3289,9270,1
9,57,2344,0,2,3,1,2641,1728,0,0,2641,1728,3,2,1,0,0,0,4375,400,1
11,47,3973,0,3,80,426,131,0,0,3,426,131,80,3,3,0,0,0,643,160,0
12,65,2149,0,1,4,150,3152,1861,0,0,3152,1861,150,4,1,0,0,0,5168,8370,1
17,46,2975,11,7,5,8,8,250,2350,2045,2350,2045,250,11,8,8,7,5,4684,3960,1
9,62,2755,4,4,24,106,349,958,1268,2050,2050,1268,958,349,106,24,4,4,4763,310,1
8,60,2277,0,0,0,0,0,0,631,3779,3779,631,0,0,0,0,0,0,4410,350,1
9,57,2887,12,51,106,231,560,1447,703,508,1447,703,560,508,231,106,51,12,3618,360,0
6,55,1578,6,2789,218,3,4,6,5,3,2789,218,6,6,5,4,3,3,3034,520,0
15,46,3371,3,2315,155,0,22,13,9,11,2315,155,22,13,11,9,3,0,2528,13360,0
13,58,3994,287,648,559,3007,468,129,58,17,3007,648,559,468,287,129,58,17,5173,970,0
13,52,4025,0,134,1480,197,16,3,5,2,1480,197,134,16,5,3,2,0,1837,250,0
16,59,3434,1,1070,2574,0,0,2,4,4,2574,1070,4,4,2,1,0,0,3655,270,1
0,65,1746,0,1620,1891,3,2,3,3,3,1891,1620,3,3,3,3,2,0,3525,150,0
12,57,3976,173,974,2047,3084,2986,1494,532,96,3084,2986,2047,1494,974,532,173,96,11386,200,0
13,68,2363,643,2440,3,0,2,3,3,1,2440,643,3,3,3,2,1,0,3095,5230,1
20,53,1917,4,2,1,1,2028,730,1,3,2028,730,4,3,2,1,1,1,2770,640,1
4,66,1783,1,0,193,1941,0,2,1,2,1941,193,2,2,1,1,0,0,2140,9660,1
2,70,1789,4,4,4,6,0,33,2571,0,2571,33,6,4,4,4,0,0,2622,270,0
7,63,1978,0,2,1,0,98,1960,3115,126,3115,1960,126,98,2,1,0,0,5302,950,1
9,58,2923,0,0,2,0,0,0,1927,2669,2669,1927,2,0,0,0,0,0,4598,380,1
7,55,2249,0,0,0,0,2392,2594,19,0,2594,2392,19,0,0,0,0,0,5005,3300,1
7,56,2871,7,4,0,0,0,1321,1891,5,1891,1321,7,5,4,0,0,0,3228,730,1
0,75,1919,2208,39,2,2,3,2,2,3,2208,39,3,3,2,2,2,2,2261,120,0
10,58,3730,27,193,497,1053,2143,508,198,23,2143,1053,508,497,198,193,27,23,4642,320,0
11,58,3557,318,820,1169,2432,1119,475,209,40,2432,1169,1119,820,475,318,209,40,6582,810,0
11,60,3567,0,0,190,2626,0,0,0,0,2626,190,0,0,0,0,0,0,2816,9740,1
0,76,1804,2053,42,1,3,5,3,2,3,2053,42,5,3,3,3,2,1,2112,110,0
20,61,2384,0,1126,2997,716,118,1,1,1,2997,1126,716,118,1,1,1,0,4960,380,1
11,69,2413,0,0,4,0,1813,1019,0,0,1813,1019,4,0,0,0,0,0,2836,660,1
4,65,1847,23,3063,2153,0,4,7,6,3,3063,2153,23,7,6,4,3,0,5259,11150,0
13,66,3614,8,124,552,1590,795,58,13,15,1590,795,552,124,58,15,13,8,3155,630,0
10,56,2274,0,0,1423,476,0,0,0,0,1423,476,0,0,0,0,0,0,1899,3030,1
23,64,1751,1,1099,2271,28,0,3,2,3,2271,1099,28,3,3,2,1,0,3407,120,0
23,64,1762,0,3916,623,0,0,2,3,5,3916,623,5,3,2,0,0,0,4549,560,0
13,59,2366,0,1329,2374,194,0,0,0,0,2374,1329,194,0,0,0,0,0,3897,3110,1
1,61,1731,0,2185,1777,1,4,6,4,3,2185,1777,6,4,4,3,1,0,3980,940,0
10,57,3158,6,13,39,84,2385,185,54,7,2385,185,84,54,39,13,7,6,2773,910,0
18,48,2667,2,7,4,9,6,0,1276,61,1276,61,9,7,6,4,2,0,1365,16340,0
0,66,1898,4,3,2,1,1982,2161,2,0,2161,1982,4,3,2,2,1,0,4155,290,1
4,70,1756,0,3098,1369,0,3,5,5,4,3098,1369,5,5,4,3,0,0,4484,180,0
15,51,3475,2148,2453,2111,2479,2363,2383,2052,1858,2479,2453,2383,2363,2148,2111,2052,1858,17847,420,0
15,61,3160,0,0,84,861,2207,97,3,0,2207,861,97,84,3,0,0,0,3252,4560,1
